Utility Name,Fire Start Date,Fire Start Time,Latitude,Longitude,Material at Origin,Land Use at Origin,Size,Suppressed by,Suppressing Agency,Facility Identification,Other Companies,Voltage (Volts),Equipment Involved With Ignition,Type,Was There an Outage,Outage Date,Outage Time,Suspected Initiating Event,Equipment /Facility Failure,Contact From Object,Facility Contacted,Contributing Factor,Notes
PG&E,10/4/15,1:03,39.79228,-121.58029,Vegetation,Urban,< 3 meters,Fire Agency,CAL FIRE,,,"12,000",Conductor,Overhead,Yes,10/4/15,1:03,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,10/4/15,1:32,39.22788,-121.37735,Vegetation,Rural,< 3 meters,Fire Agency,CAL FIRE,in field at 6275 sandstonel ln,,"12,000",Conductor,Overhead,Yes,10/4/15,1:32,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,10/4/15,8:26,38.81272,-121.20460,Vegetation,Urban,< 3 meters,Fire Agency,LOOMIS FIRE,C-126 TAYLOR RD AND SIERRA COLLEGE,,0 – 750,Capacitor Bank,Overhead,No,,,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,10/4/15,14:35,39.47043,-121.68873,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,"NORTH SIDE OF HWY 162, 1500' EAST OF RICETON HWY",,"12,000",Lightning Arrestor,Overhead,Yes,10/4/15,14:35,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,
PG&E,10/4/15,17:42,39.11654,-122.89514,Vegetation,Rural,10 - 99 Acres,Fire Agency,CAL FIRE,robin hll,,"12,000",Conductor,Overhead,Yes,10/4/15,17:42,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,10/6/15,18:48,40.51057,-122.22413,Vegetation,Rural,.26 - 9.99 Acres,Unknown,,101468974,Frontier,"12,000",Conductor,Overhead,Yes,10/6/15,18:48,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,10/7/15,15:03,35.30789,-120.83281,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101924901,Pacific Bell,"12,000",Conductor,Overhead,Yes,10/7/15,15:03,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,10/8/15,13:47,35.54730,-120.77010,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,DEERFIELD RD S/O HIDDEN VALEY RD.,,"21,000",Conductor,Overhead,Yes,10/8/15,13:47,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,10/9/15,6:32,38.36399,-122.91729,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,"320 Freestone St, Frestone",Pacific Bell,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,10/9/15,19:03,38.38555,-122.53028,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101988271,Pacific Bell,"12,000",Conductor,Overhead,Yes,10/9/15,19:03,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,10/9/15,22:16,37.59083,-122.35023,Vegetation,Urban,< 3 meters,Fire Agency,"central county fire, engine 34",at base of pole c0708,,0 – 750,Transformer,Overhead,No,,,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,10/10/15,0:20,40.88620,-124.08834,Building,Urban,Structure Only,Fire Agency,CAL FIRE,100966524,Pacific Bell,0 – 750,Conductor,Overhead,Yes,10/10/15,0:20,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,10/12/15,9:13,38.29190,-122.27061,Vegetation,Urban,< 3 meters,Customer,,"1111 Terrace Drive, Napa",,0 – 750,Conductor,Overhead,Yes,10/12/15,9:13,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,10/12/15,15:16,38.90206,-121.30109,Vegetation,Urban,.26 - 9.99 Acres,Fire Agency,CAL FIRE,1800 HWY 65 LINCOLN,None,"21,000",Conductor,Overhead,Yes,10/12/15,15:16,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,10/12/15,17:25,36.70740,-121.32824,Vegetation,Rural,300 - 999 Acres,Fire Agency,CAL FIRE,"Cienega Road X Limekiln Road, San Benito Co.",,"21,000",Conductor,Overhead,Yes,10/12/15,17:25,Equipment/ Facility Failure,Insulator,N.A.,N.A.,Unknown,
PG&E,10/13/15,14:38,37.79350,-120.92841,Vegetation,Rural,< 0.25 Acres,Fire Agency,Escalon Fire,102335307,None,"17,000",Conductor,Overhead,Yes,10/13/15,14:38,Equipment/ Facility Failure,Insulator,N.A.,N.A.,Unknown,
PG&E,10/13/15,18:32,37.74209,-121.94394,Building,Urban,Structure Only,Fire Agency,SAN RAMON FD,100902269,None,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,10/14/15,14:17,37.33299,-120.50565,Vegetation,Urban,.26 - 9.99 Acres,Fire Agency,CAL FIRE,3537 N HWY 59 MERCED,,0 – 750,Conductor,Overhead,Yes,10/14/15,14:17,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,10/15/15,18:51,36.50818,-119.79081,Building,Rural,Structure Only,Fire Agency,FRESNO COUNTY,100803812,,"12,000",Conductor,Overhead,Yes,10/15/15,18:51,Contact From Object,N.A.,Other,Electric Facility,Weather,lightning strike
PG&E,10/16/15,9:43,39.18704,-123.20151,Vegetation,Rural,< 3 meters,Unknown,,102196855,,"12,000",Conductor,Overhead,Yes,10/16/15,9:43,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,10/17/15,7:04,37.65736,-121.61965,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,13900 TESLA RD LIVERMORE,,"12,000",Conductor,Overhead,Yes,10/17/15,7:04,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,10/18/15,20:06,37.55143,-122.29279,Vegetation,Urban,< 3 meters,Fire Agency,SAN MATEO,,,"12,000",Conductor,Overhead,Yes,10/18/15,20:06,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,10/20/15,5:59,38.75713,-121.20793,Vegetation,Rural,< 0.25 Acres,Fire Agency,South Placer fire dist,5062 Whisper Way,,"12,000",Conductor,Overhead,Yes,10/20/15,5:59,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,10/25/15,5:50,37.78434,-121.76833,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,cutouts 9504,,"21,000",Conductor,Overhead,Yes,10/25/15,5:50,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,10/27/15,16:15,38.61545,-121.05860,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal FIRE,101375211,Pacific Bell,0 – 750,Transformer,Overhead,Yes,10/27/15,16:15,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,10/27/15,19:27,39.07294,-121.68991,Vegetation,Rural,< 3 meters,Fire Agency,sutter county,101329222,,0 – 750,Conductor,Overhead,No,,,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,10/28/15,1:05,37.63980,-122.11553,Vegetation,Urban,< 3 meters,Fire Agency,Hayward Fire Dept,100928934,Pacific Bell,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,10/30/15,4:29,39.50594,-123.76719,Vegetation,Rural,< 3 meters,Fire Agency,local fire,in field next to hwy / 1 span SS of Fuse 4617,,"12,000",Conductor,Overhead,Yes,10/30/15,4:29,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,10/30/15,17:13,38.31661,-120.72265,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,"7600 HWY 49, Jackson",None,0 – 750,Transformer,Overhead,No,,,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,10/31/15,7:45,38.11567,-120.89308,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal FIRE,103763040,,"12,000",Conductor,Overhead,Yes,10/31/15,7:45,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,10/31/15,19:11,37.36976,-120.72342,Vegetation,Urban,< 3 meters,Fire Agency,CAL FIRE,5686 LINCOLN BLVD LIVINGSTON,,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,11/1/15,4:22,40.43909,-122.39769,Vegetation,Rural,< 0.25 Acres,Fire Agency,"HAPPY VALLEY FIRE FIRST RESPONDER,",101490990,TDS HAPPY VALL,"12,000",Conductor,Overhead,Yes,11/1/15,4:22,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,11/2/15,9:53,36.77784,-119.93119,Building,Rural,Structure Only,Fire Agency,FRESNO COUNTY FIRE,7777 W SHIELDS,,"12,000",Conductor,Overhead,Yes,11/2/15,9:53,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,11/4/15,17:30,36.82152,-120.50807,Vegetation,Rural,< 0.25 Acres,Fire Agency,FRESNO COUNTY FD,SMART METER RELAY # 16704,,0 – 750,Transformer,Overhead,No,,,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,11/4/15,19:21,37.55244,-122.33039,Vegetation,Urban,< 3 meters,Fire Agency,smfd,103376789,,"4,000",Conductor,Overhead,Yes,11/4/15,19:21,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,11/5/15,10:39,36.40920,-119.79702,Vegetation,Rural,< 0.25 Acres,Fire Agency,FRESNO COUNTY,100871818,,"12,000",Conductor,Overhead,Yes,11/5/15,10:39,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,11/5/15,12:11,35.37549,-118.94629,Vegetation,Urban,< 3 meters,Fire Agency,CITY,100254768,Pacific Bell,0 – 750,Conductor,Overhead,Yes,11/5/15,12:11,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,11/7/15,1:15,37.71531,-122.06470,Vegetation,Urban,< 3 meters,Customer,,100909751,Pacific Bell,0 – 750,Conductor,Overhead,No,,,Wire-Wire Contact,N.A.,N.A.,N.A.,Unknown,
PG&E,11/7/15,10:16,39.10539,-121.56071,Vegetation,Rural,< 0.25 Acres,Fire Agency,OLIVEHURST,101319679,,"12,000",Conductor,Overhead,Yes,11/7/15,10:16,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,11/9/15,5:55,34.99841,-120.36340,Vegetation,Rural,< 3 meters,Fire Agency,CAL FIRE,,,"12,000",Conductor,Overhead,Yes,11/9/15,5:55,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,11/13/15,12:03,40.59231,-124.14003,Vegetation,Urban,< 3 meters,Fire Agency,CITY,100993131,Pacific Bell,"12,000",Conductor,Overhead,Yes,11/13/15,12:03,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,11/15/15,13:47,37.24940,-121.91338,Other,Urban,Structure Only,Fire Agency,,"4879 Harwood Road, San Jose",None,"12,000",Conductor,Overhead,Yes,11/15/15,13:47,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,11/15/15,16:30,37.00075,-121.88503,Vegetation,Rural,< 3 meters,Customer,,101691004,Pacific Bell,"21,000",Conductor,Overhead,Yes,11/15/15,16:30,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,11/21/15,10:36,38.06789,-120.18719,Vegetation,Rural,< 3 meters,Fire Agency,CAL FIRE,101045952,Pacific Bell,"17,000",Conductor,Overhead,Yes,11/21/15,10:36,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,Third-party caused
PG&E,11/26/15,15:32,38.48758,-122.00210,Vegetation,Rural,< 3 meters,Customer,,101648676,Pacific Bell,"12,000",Conductor,Overhead,Yes,11/26/15,15:32,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,12/1/15,9:26,39.63148,-121.93025,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,ORD FERRY RD WEST OF 126147,,"12,000",Conductor,Overhead,Yes,12/1/15,9:26,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,12/1/15,12:03,35.67436,-120.99322,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal FIRE,101860660,,"21,000",Conductor,Overhead,Yes,12/1/15,12:03,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,12/2/15,9:40,39.17430,-122.16029,Vegetation,Rural,< 0.25 Acres,Unknown,,Lr 30332,,"12,000",Conductor,Overhead,Yes,12/2/15,9:40,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,12/3/15,9:12,37.30438,-122.02024,Vegetation,Urban,Structure Only,Fire Agency,san jose fire dept,100522714,Pacific Bell,0 – 750,Conductor,Overhead,Yes,12/3/15,9:12,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,Third-party caused
PG&E,12/3/15,12:10,40.02767,-120.96522,Vegetation,Rural,< 0.25 Acres,Fire Agency,usfs,spanish creek campground,,"12,000",Conductor,Overhead,Yes,12/3/15,12:10,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,12/8/15,12:41,38.24886,-120.52284,Other,Rural,Structure Only,Unknown,,"7026 Railroad Flat Road, Mountain Ranch",,"12,000",Conductor,Overhead,Yes,12/8/15,12:41,Contact From Object,N.A.,Other,Electric Facility,Human Error,AT&T work error
PG&E,12/10/15,11:19,36.21833,-119.99511,Other,Rural,Structure Only,Fire Agency,CAL FIRE,100694631,,"12,000",Conductor,Overhead,Yes,12/10/15,11:19,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,12/11/15,7:27,34.87881,-120.33081,Vegetation,Rural,< 3 meters,Customer,,4 POLES LOAD SIDE OF SW 7807,,"12,000",Conductor,Overhead,Yes,12/11/15,7:27,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,12/22/15,2:44,38.27675,-122.50364,Building,Rural,Structure Only,Fire Agency,sonoma,102005111,Pacific Bell,"12,000",Conductor,Overhead,Yes,12/22/15,2:44,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,12/28/15,19:29,34.96793,-120.45289,Vegetation,Urban,< 3 meters,Fire Agency,SANTA MARIA FIRE DEPT.,103158996,,"12,000",Conductor,Overhead,Yes,12/28/15,19:29,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,12/31/15,19:12,37.15678,-121.98682,Vegetation,Rural,< 0.25 Acres,Fire Agency,LOS GATOS MONTE SERENO SARATOGA,100518215,Verizon,"21,000",Conductor,Overhead,Yes,12/31/15,19:12,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,1/21/16,21:32,40.55300,-124.11158,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,100994021,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,1/21/16,21:32,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,1/23/16,15:41,39.94860,-122.37281,Vegetation,RURAL,< 0.25 Acres,Self Extinguished,N.A.,101524077,,"12,000",Conductor,Overhead,Yes,1/23/16,15:41,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,2/2/16,6:01,37.77553,-122.44109,Building,URBAN,Structure Only,Fire Agency,SFFD,101817610,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,2/2/16,6:01,Equipment/ Facility Failure,Crossarm,N.A.,N.A.,Unknown,
PG&E,2/5/16,20:50,40.01564,-122.43330,Vegetation,RURAL,< 0.25 Acres,Fire Agency,TEHAMA COUNTY & LOCAL VOLUNTEER,101529688,None,"12,000",Conductor,Overhead,Yes,2/5/16,20:50,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,2/8/16,3:55,39.78520,-121.50560,Vegetation,RURAL,< 0.25 Acres,Fire Agency,CAL FIRE/BUTTE COUNTY FIRE DEPT.,100337507,,"12,000",Conductor,Overhead,Yes,2/8/16,3:55,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,2/17/16,21:16,40.66770,-124.22734,Building,RURAL,Structure Only,Fire Agency,Cal Fire,101002728,,0 – 750,Conductor,Overhead,Yes,2/17/16,21:16,Contact From Object,N.A.,Other,Electric Facility,Weather,lightning strike
PG&E,2/26/16,15:40,36.83961,-119.79748,Building,URBAN,Structure Only,Self Extinguished,N.A.,100640781,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,2/26/16,15:40,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,3/28/16,12:16,39.74275,-121.82024,Vegetation,URBAN,< 3 meters,Fire Agency,Chico FD,100338028,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,3/28/16,12:16,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,4/1/16,4:25,35.01641,-118.89213,Vegetation,RURAL,< 3 meters,Fire Agency,Kern County FD,100194594,None,"12,000",Other,Overhead,Yes,4/1/16,4:25,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,4/2/16,3:48,35.37034,-118.97521,Vegetation,URBAN,< 0.25 Acres,Fire Agency,KCFD,100244829,,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,4/2/16,7:06,35.03071,-120.52785,Vegetation,RURAL,< 3 meters,Fire Agency,SAN LUIS CO FIRE,101892796,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,4/2/16,7:06,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,4/3/16,6:54,40.41751,-122.21092,Other,RURAL,Structure Only,Fire Agency,COTTONWOOD FIRE DEPT,101488627,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,4/3/16,6:54,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,4/3/16,12:01,38.68044,-123.12496,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101968191,,"12,000",Conductor,Overhead,Yes,4/3/16,12:01,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,4/4/16,0:08,37.75674,-121.41933,Vegetation,URBAN,< 3 meters,Fire Agency,Tracy FD,102119421,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,4/4/16,0:08,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,4/7/16,17:07,35.34199,-119.01752,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Bakersfield FD,100245953,,0 – 750,Conductor,Overhead,Yes,4/7/16,17:07,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,4/8/16,13:14,39.04293,-121.10020,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100086751,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,4/8/16,13:14,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,4/13/16,19:28,40.49535,-124.12191,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,103659313,,"12,000",Conductor,Overhead,Yes,4/13/16,19:28,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,4/14/16,14:16,36.15837,-119.56502,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Kings County FD,100766367,,"12,000",Other,Overhead,Yes,4/14/16,14:16,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,4/18/16,18:14,37.79381,-120.98419,Vegetation,URBAN,< 3 meters,Fire Agency,Escalon Fire,102332958,None,0 – 750,Other,Overhead,No,,,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,4/20/16,16:39,39.40237,-122.01414,Vegetation,RURAL,< 3 meters,Unknown,Unknown,101641171,,"12,000",Conductor,Overhead,Yes,4/20/16,16:39,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,4/21/16,3:20,38.19073,-122.24723,Vegetation,URBAN,< 0.25 Acres,Fire Agency,American Canyon FD,102295263,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,4/21/16,3:20,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,4/21/16,9:25,39.29298,-123.76901,Vegetation,RURAL,< 3 meters,Customer,N.A.,103312287,,0 – 750,Other,Overhead,No,,,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,4/22/16,17:10,37.88750,-121.69648,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Brentwood FD,100506567,None,0 – 750,Transformer,Overhead,No,,,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,4/22/16,22:02,35.34916,-119.05375,Vegetation,URBAN,< 3 meters,Customer,N.A.,100156969,Yes,0 – 750,Conductor,Overhead,Yes,4/22/16,22:02,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,4/23/16,18:32,36.49064,-119.62925,Vegetation,RURAL,< 0.25 Acres,Fire Agency,city of selma,100818205,,"12,000",Conductor,Overhead,Yes,4/23/16,18:32,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,4/24/16,11:10,34.70896,-120.46117,Vegetation,URBAN,.26 - 9.99 Acres,Fire Agency,Santa Barbara County FD,101898989,,"12,000",Conductor,Overhead,Yes,4/24/16,11:10,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,4/25/16,12:34,36.47607,-119.79041,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100875278,,"12,000",Conductor,Overhead,Yes,4/25/16,12:34,Equipment/ Facility Failure,Pole,N.A.,N.A.,Unknown,
PG&E,4/25/16,14:50,35.54445,-119.08687,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Kern County FD,100207184,None,"12,000",Conductor,Overhead,Yes,4/25/16,14:50,Other,N.A.,N.A.,N.A.,Human Error,
PG&E,4/27/16,14:02,36.51612,-119.25966,Vegetation,RURAL,< 3 meters,Unknown,Unknown,100755216,Pacific Bell,"12,000",Conductor,Overhead,Yes,4/27/16,14:02,Contact From Object,N.A.,Other,Electric Facility,Unknown,bird nest
PG&E,4/30/16,17:59,38.31420,-120.90148,Vegetation,RURAL,< 3 meters,Fire Agency,Kern County FD,,,"12,000",Conductor,Overhead,Yes,4/30/16,17:59,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,4/30/16,16:40,37.00665,-120.63785,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Merced County FD,103083239,,"12,000",Conductor,Overhead,Yes,4/30/16,16:40,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,4/30/16,13:41,38.25879,-122.02549,Vegetation,URBAN,< 3 meters,Fire Agency,Fairfield FD,101560133,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,4/30/16,13:41,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,5/2/16,10:05,37.91481,-120.61782,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101283625,CALAVERAS TEL,"E           17,000",Conductor,Overhead,Yes,5/2/16,10:05,Contact From Object,N.A.,Other,Electric Facility,Unknown,bird dropped snake
PG&E,5/9/16,17:05,35.98605,-119.42935,Vegetation,RURAL,< 3 meters,Unknown,Unknown,100663426,,0 – 750,Other,Overhead,No,,,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,5/11/16,12:15,37.67808,-122.47884,Vegetation,URBAN,< 3 meters,Fire Agency,DALY CITY,103565907,,0 – 750,Conductor,Overhead,Yes,5/11/16,12:15,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,5/12/16,10:47,35.30243,-120.71591,Vegetation,RURAL,< 3 meters,Self Extinguished,N.A.,101937429,,"12,000",Conductor,Overhead,Yes,5/12/16,10:47,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,5/12/16,13:35,40.45382,-124.04774,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101006413,,"12,000",Conductor,Overhead,Yes,5/12/16,13:35,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,5/12/16,20:15,35.19217,-120.45631,Vegetation,RURAL,< 3 meters,Self Extinguished,N.A.,101857280,,"12,000",Conductor,Overhead,Yes,5/12/16,20:15,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,5/14/16,15:06,37.96876,-121.67042,Vegetation,RURAL,< 0.25 Acres,Unknown,Unknown,100472239,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,5/14/16,15:06,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,5/14/16,22:06,39.16360,-121.56126,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Marysville FD,101312807,,"12,000",Switch,Overhead,Yes,5/14/16,22:06,Equipment/ Facility Failure,Switch,N.A.,N.A.,Unknown,
PG&E,5/15/16,15:54,36.79479,-119.39659,Vegetation,RURAL,100 - 299 Acres,Fire Agency,Cal Fire,100729685,None,"12,000",Conductor,Overhead,Yes,5/15/16,15:54,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,5/16/16,8:59,37.92826,-121.21642,Vegetation,RURAL,< 3 meters,Fire Agency,Unknown,102130215,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,5/16/16,8:59,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,5/16/16,11:34,38.77343,-121.46921,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,103323287,,"12,000",Conductor,Overhead,Yes,5/16/16,11:34,Contact From Object,N.A.,Vehicle,Electric Facility,Human Error,
PG&E,5/17/16,10:01,35.23788,-118.96390,Vegetation,RURAL,< 3 meters,Fire Agency,KCFD,100135809,,0 – 750,Transformer,Overhead,Yes,5/17/16,10:01,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,5/17/16,16:03,35.38565,-119.00746,Vegetation,URBAN,< 3 meters,Fire Agency,Bakersfield FD,100246655,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,5/17/16,16:03,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,5/18/16,18:24,39.73815,-123.15874,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,,,"12,000",Conductor,Overhead,Yes,5/18/16,18:24,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,5/18/16,15:45,35.55502,-120.68032,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Atascadero FD,101901773,,"21,000",Conductor,Overhead,Yes,5/18/16,15:45,Equipment/ Facility Failure,Crossarm,N.A.,N.A.,Unknown,
PG&E,5/18/16,20:04,40.47788,-122.40312,Vegetation,RURAL,< 3 meters,Fire Agency,County,102307139,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,5/18/16,20:04,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,5/19/16,1:42,34.66450,-120.39999,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Santa Barbara County FD,101916587,VERIZON CALIFO,"12,000",Conductor,Overhead,Yes,5/19/16,1:42,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,5/19/16,18:33,37.74005,-120.80338,Vegetation,RURAL,< 3 meters,Fire Agency,OAKDALE F.D.,102342932,,"17,000",Conductor,Overhead,Yes,5/19/16,18:33,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
